01,4798,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],0.0,0.0,42.30713,98.9209,
09,7898,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.79766,116.15517,40.07952,116.58851,
09,9688,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.81104,115.82481,40.93212,116.5927,
09,7905,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],35.02921,115.14385,40.03484,117.24247,
09,7557,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.52131,116.11987,40.07103,116.56459,
09,9993,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.8641,116.09262,40.07907,116.58648,
09,7570,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.78826,116.06714,40.07529,116.44756,
09,9014,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.7127,116.19293,39.99866,116.49547,
09,9571,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],38.94259,115.62366,40.43175,116.73716,
09,8887,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.7473,116.08495,40.31063,116.64297,
09,7442,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.79738,116.2094,40.0795,116.66255,
09,6888,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.84572,116.25922,40.07997,116.58868,
09,9047,6,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-08'],39.6957,115.92803,40.12195,116.52696,
09,7888,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.8509,116.26638,40.34211,116.75041,
09,6621,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.7498,116.23546,40.13605,116.67505,
09,8735,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.75315,116.21093,40.1036,117.10807,
09,8006,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.63895,115.97658,40.07752,116.49358,
09,8575,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.65042,116.26292,40.00846,116.62767,
09,8947,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.67552,116.24283,40.07935,116.58669,
09,8237,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.8369,116.30399,40.03126,116.59464,
09,9747,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],32.12829,114.19583,40.07741,116.58616,
09,9157,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.8758,116.10773,40.22543,116.50099,
09,10156,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.80161,116.18203,40.10378,116.58771,
09,9127,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.79602,116.21417,40.08707,116.58147,
09,9483,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.79458,116.18051,40.11438,116.58644,
09,9656,6,['2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.76977,116.07656,40.08486,116.58532,
09,10016,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.82182,116.06807,40.04743,116.57925,
09,8199,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.75655,116.16585,40.07931,116.65162,
09,9492,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.83951,116.19852,40.17218,117.12724,
09,8693,6,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-08'],39.61619,116.05716,40.31169,116.63002,
09,7287,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],0.0,116.20485,40.3948,116.84587,
09,6902,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.77662,116.19075,39.99596,116.51426,
09,10036,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.68118,115.98112,40.18314,117.15018,
09,6641,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.77989,116.07575,40.47371,116.89612,
09,9050,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.87089,116.26785,40.36181,117.0,
09,8233,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.82548,116.21566,40.40017,117.02664,
09,7136,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.78826,116.2056,40.07962,116.58277,
09,7255,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.72953,116.2372,40.07851,116.59257,
09,9973,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],0.0,0.0,40.19697,117.26123,
09,6700,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.83967,116.30444,40.58256,117.1701,
09,7119,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.82944,116.22429,40.07931,116.64293,
09,9352,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.75644,115.97978,40.3574,116.58668,
09,10035,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.68165,116.25873,40.08048,116.58751,
09,8261,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],33.53308,116.26935,39.9877,116.99101,
09,9096,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.18861,116.22406,40.22809,116.58772,
09,9080,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.79665,116.18321,40.12188,116.62001,
09,10058,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.81495,116.19974,40.11921,116.58685,
09,9516,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.73259,115.91173,40.18028,120.26775,
09,6514,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.7752,116.19236,40.95463,116.87679,
09,7234,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],0.0,0.0,40.72688,119.21703,
09,9634,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.77694,116.30816,40.12229,116.79508,
09,6584,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.57764,116.10688,40.03102,116.50229,
09,6672,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],29.74469,106.55467,40.03404,116.65045,
09,7027,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.85423,116.26071,40.15305,116.94951,
09,6222,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.65125,115.95375,40.08017,116.60652,
09,6637,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.7904,116.27821,39.98984,116.57658,
09,7483,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.73489,115.96255,40.46956,116.58469,
09,8755,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.50728,116.26293,40.07987,116.58739,
09,7321,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.79802,116.08919,39.97456,116.49278,
09,7242,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.81807,116.25387,40.42183,117.42107,
09,9235,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.83246,116.24694,40.5829,117.22233,
09,9261,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.73098,116.11646,39.98891,116.48319,
09,8223,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.30293,115.96393,39.84293,116.91338,
09,8844,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.82933,116.20291,40.59389,117.14435,
09,9011,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.61152,116.23376,40.07805,116.6931,
09,8532,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],29.52504,103.43244,40.32279,117.12524,
09,7198,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],30.72257,111.78612,40.34105,116.96085,
09,8108,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.79508,116.18302,40.07951,116.59038,
09,9823,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.55253,115.71849,40.42905,116.9664,
09,9583,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],37.03789,116.18093,40.07562,98.92049,
09,6844,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.82003,116.29166,40.21314,117.24067,
09,9364,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.80188,116.15441,40.21909,116.58669,
09,6258,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.73948,116.27979,40.13322,117.10793,
09,7148,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.84617,116.30337,40.37239,116.82183,
09,9123,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.85107,116.27841,40.07831,116.58666,
09,7401,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.84047,116.16259,40.09563,116.58677,
09,6407,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.77033,116.18509,40.08117,116.50631,
09,6255,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.85243,116.25291,40.13675,116.67856,
09,9144,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.87586,116.30504,40.07766,116.5878,
09,7201,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.79846,116.06795,40.46485,116.5876,
09,6121,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],29.927,107.41306,40.2532,116.85673,
09,7708,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.85623,116.23485,40.38395,117.2024,
09,7615,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.82279,116.3426,40.64788,117.13718,
09,9487,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.82681,113.52215,41.2236,116.58662,
09,6022,6,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-08'],39.83116,116.26166,40.15244,117.18453,
09,9702,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],27.43695,101.61668,40.07949,116.68153,
09,6462,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],32.1283,116.20653,40.29159,116.45489,
09,8722,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.78907,116.19297,40.18576,116.59104,
09,8129,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.8169,116.2588,40.1884,117.18487,
09,7853,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.79676,116.30447,40.07997,116.68388,
09,9189,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],29.92622,107.41272,40.17943,116.58735,
09,6163,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.78516,116.35695,39.99743,116.93777,
09,8916,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.75649,115.7625,40.08741,116.5829,
09,9451,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.84752,116.18618,39.99753,116.54775,
09,8307,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.82485,116.25111,40.18727,117.16361,
09,6667,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.79757,116.24691,40.664,117.4232,
09,8518,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.78154,116.11325,40.07927,116.72966,
09,8515,6,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07'],39.83039,116.22306,40.06183,116.76052,
09,8433,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.79897,116.18903,40.09334,116.75878,
09,8228,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.66396,116.20545,40.07596,116.58407,
09,8973,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],28.46873,108.94393,40.07666,116.58575,
09,10176,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],27.40673,101.63526,40.40125,116.76745,
09,7705,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.69843,116.18523,40.17444,117.00668,
09,9349,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.80156,116.24824,40.12245,116.58664,
09,8182,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.79943,116.24693,40.07711,116.69348,
09,6668,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],33.08361,116.25841,40.08615,119.39007,
09,9724,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.79668,116.27376,40.19295,117.10508,
09,9102,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.85086,116.17961,41.38381,142.54709,
09,10188,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.80335,116.0095,40.69308,116.58658,
09,6260,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.7458,115.95045,40.63947,116.61038,
09,6350,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.75417,116.2802,40.07832,117.00246,
09,9323,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.71229,116.05719,40.025,116.50787,
09,7802,4,['2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.8651,116.25857,40.17462,117.17938,
09,6290,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.65902,116.19984,39.98434,116.75882,
09,6200,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.83498,115.95034,40.54455,117.1002,
09,8181,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.76262,116.18941,40.3819,117.05568,
09,6405,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.6664,115.93271,40.07942,116.58635,
09,9260,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.84822,116.23463,40.19542,116.64717,
09,7856,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.83032,115.97739,40.26202,117.11264,
09,8140,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.81493,116.26172,40.12058,116.53696,
09,8368,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.84924,116.22941,40.54806,117.51075,
09,9135,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.82461,116.18585,40.25993,117.12431,
09,8862,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.6638,115.61544,40.07897,116.61699,
09,6036,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],30.65228,111.13748,40.08603,116.58676,
09,9006,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.86701,116.26794,40.11728,116.80037,
09,9236,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.84475,116.2346,40.39931,116.94918,
09,6176,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],30.97776,116.26848,40.14806,116.68301,
09,8384,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],19.53648,109.53416,40.16212,116.76543,
09,9679,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.80931,116.17255,40.07874,116.63792,
09,7527,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],0.0,0.0,40.20014,116.72644,
09,6118,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.62834,108.53994,40.02784,116.72714,
09,8897,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.749,116.20391,40.22052,117.11938,
09,9493,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.85043,116.17552,40.12757,116.58658,
09,6886,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.85313,116.17972,40.17488,117.2262,
09,8954,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.7881,116.19378,40.08739,116.64691,
09,7933,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.72235,115.96617,40.59716,116.63934,
09,7742,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],38.51949,115.49807,40.18659,116.5822,
09,6390,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.84097,116.28009,40.13673,116.71117,
09,6484,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.76813,116.08428,40.07812,116.58892,
09,8295,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.73296,116.29333,39.99136,116.76167,
09,7288,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.82026,115.98127,40.36128,116.58685,
09,6130,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],37.0387,116.22828,40.16328,98.9206,
09,6092,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.84144,116.19194,40.15537,117.11946,
09,8170,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.73463,116.10164,40.07742,116.5877,
